Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
<a target='_blank' href='https://youtu.be/ReZMTje9_UQ'>ReZMTje9_UQ</a>	<a target='_blank' href='https://youtu.be/ReZMTje9_UQ'>Jocko Podcast 179 w/ Jason Gardner: The Long Game. Millennials, Mindset, & Mistakes from Battle</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jason.n.gardner @echocharles<br><br>0:00:00 – Opening.<br><br>0:02:53 - Jason Gardner: Playing The Long Game. Millennials, Mindset, and Leadership Mistakes from Battle.<br><br>2:17:39 - Final thoughts and take-aways.<br><br>2:22:17 - Support: How to stay on THE PATH. <br><br>2:49:48 - Closing Gratitude.	   2h 51m 14s 	10274	2019-05-31T07:53:12Z		en	92,170	1,498			176	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, millennials, mistakes	0	
<a target='_blank' href='https://youtu.be/sNyo7DZ0QBY'>sNyo7DZ0QBY</a>	<a target='_blank' href='https://youtu.be/sNyo7DZ0QBY'>Jocko Podcast 180 w/ John Stryker Meyer: Covert Lessons from "Across The Fence."</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:05:05 – Green Beret, John Stryker Meyer: Life, Lessons, and Vietnam<br><br>2:11:28 – Final thoughts and take-aways.<br><br>2:16:42 – Support: How to stay on THE PATH.<br><br>2:43:48 – Closing Gratitude.	   2h 45m 50s 	9950	2019-06-05T16:45:00Z		en	882,287	12,657			1,218	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								18	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor	0	
<a target='_blank' href='https://youtu.be/5CnmUAneAxA'>5CnmUAneAxA</a>	<a target='_blank' href='https://youtu.be/5CnmUAneAxA'>Jocko Podcast 181 w/ John Stryker Meyer: On The Ground in Vietnam. Mayem and Bravery.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening. <br><br>0:05:05 - John "Tilt" Stryker Meyer: "On the Ground"<br><br>2:37:57 - Aftermath and Lessons learned.<br><br>2:50:47 - Final thoughts and take-aways.<br><br>2:53:07 - Support: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collections/men <br>All Supplements: https://originmaine.com/nutrition/jocko-fuel/ <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com <br><br>3:31:17 - Closing Gratitude.	   3h 33m 41s 	12821	2019-06-12T18:18:07Z		en	698,367	9,403			899	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								24	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, vietnam, stryker, sog, book, guest, baby boomer	0	
<a target='_blank' href='https://youtu.be/0xjwJHzwRTo'>0xjwJHzwRTo</a>	<a target='_blank' href='https://youtu.be/0xjwJHzwRTo'>Jocko Podcast 182 w/ John "TILT" Stryker Meyer: The Claustrophobic Reality of The Vietnam Jungle</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @johnstrykermeyer @echocharles<br><br>0:00:00 – Opening<br><br>0:05:48 – John "Tilt" Stryker Meyer<br><br>1:08:27 – What it was like Operating in Vietnam<br><br>2:11:46 – Final thoughts and take-aways.<br><br>2:16:52 – Support: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com <br><br>2:46:50 – Closing gratitude.	   2h 48m 18s 	10098	2019-06-20T09:22:55Z		en	324,227	5,575			646	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								24	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, vietnam, sog, special forces, recon, jungle, triple canopy	0	
<a target='_blank' href='https://youtu.be/snMzYfhXScQ'>snMzYfhXScQ</a>	<a target='_blank' href='https://youtu.be/snMzYfhXScQ'>Jocko Podcast 183 w/ Jack Carr:  Remember Your Cause, And Be a "True Believer"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jackcarrusa @echocharles<br><br>0:00:00 – Opening<br><br>0:07:33 – Jack Carr. Navy SEAL, Author.<br><br>1:45:30 – Final thoughts and take-aways.<br><br>1:56:25 – Support: How to Stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collections/men <br>All Supplements: https://originmaine.com/nutrition/jocko-fuel/ <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com <br><br>2:23:53 – Closing Gratitude.	   2h 27m 18s 	8838	2019-06-26T20:29:48Z		en	151,823	2,799			203	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								21	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, novel, fiction, reading	0	
<a target='_blank' href='https://youtu.be/TAAvWdYOJvo'>TAAvWdYOJvo</a>	<a target='_blank' href='https://youtu.be/TAAvWdYOJvo'>Jocko Podcast 184 w/ Echo Charles - Getting Over Abuse. Build Relationships as an Introvert</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:00:18 - How to build relationships being an introvert.<br><br>0:04:28 - How to lead a person with a "Cowboy" mentality or behavior.<br><br>0:14:29 - How to handle chronic complainers.<br><br>0:23:10 - Changing your mind on important issues.<br><br>0:35:58 - How do you detach when you're being personally attacked?<br><br>0:43:50 -What if you get fired after you take ownership of mistakes?<br><br>0:51:44 - Mistakes made in the past.<br><br>1:08:54 - Are you GETTING AFTER IT too hard?<br><br>1:34:24 - How to balance a dangerous job with protecting and providing for family.<br><br>1:42:55 - Getting over sexual abuse.<br><br>1:58:30 - SUPPORT: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:14:22 - Closing Gratitude.	   2h 16m 11s 	8171	2019-07-04T04:00:18Z		en	46,357	1,067			128	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								9	jocko willink, q & a, abuse, discipline, freedom, discipline equals freedom, echo charles, podcast, extreme ownership	0	
<a target='_blank' href='https://youtu.be/EKIikKV8leA'>EKIikKV8leA</a>	<a target='_blank' href='https://youtu.be/EKIikKV8leA'>Jocko Podcast 185 w/ Mitch Aguiar: You Only Get One Shot. Fight a Good Fight. Make it Count</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @mitch_aguiar @echocharles<br><br>0:00:00 - Opening<br><br>0:02:16 - Mitch Aguiar. SEAL. MMA Fighter.<br><br>2:07:44 - Final thoughts and take-aways.<br><br>2:11:00 - Support: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:38:21 - Closing Gratitude	   2h 39m 48s 	9588	2019-07-11T23:12:35Z		en	129,786	2,355			330	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								13	discipline, freedom, jocko, navy seal, mma, ufc, lfa, mitch aguiar, echo charles, iraq, afghanistan, military, extreme ownership	0	
<a target='_blank' href='https://youtu.be/dXy3rlnGDyo'>dXy3rlnGDyo</a>	<a target='_blank' href='https://youtu.be/dXy3rlnGDyo'>Jocko Podcast 186 w/ The Frenchman Doug Letourneau. Taking a Secret War to The Enemy</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles @jstrykermeyer<br><br>0:00:00 - Opening.<br><br>0:06:32 - The Frenchman, Doug Letourneau<br><br>2:05:05 - Closing thoughts and take-aways.<br><br>2:10:15 - SUPPORT: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:19:59 - Closing Gratitude.	   2h 21m 54s 	8514	2019-07-19T04:41:11Z		en	374,774	7,236			815	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								12	discipline, vietnam, sog, green beret, history, podcast, jocko, no echo, john stryker meyer, extreme ownership, leadership, freedom	0	
<a target='_blank' href='https://youtu.be/mjVZQUEdfP0'>mjVZQUEdfP0</a>	<a target='_blank' href='https://youtu.be/mjVZQUEdfP0'>Jocko Podcast 187 w/ Dave Berke: Principles, Tactics, and Creativity Dominates</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @davidRberke @echocharles<br><br>0:00:00 - Opening<br><br>0:03:36 - Marine Corps Doctrinal Publication MCDP 1-3 Tactics.<br><br>2:32:19 - SUPPORT: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:53:38 - Closing Gratitude.	   2h 55m 56s 	10556	2019-07-25T01:48:57Z		en	97,023	1,582			178	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								14	leadership, discipline, freedom, jocko, dave berke, good deal dave, echelon front, lead, military, marines, marine corps, navy seal, seal teams, extreme ownership	0	
<a target='_blank' href='https://youtu.be/dpT4GCSvVtA'>dpT4GCSvVtA</a>	<a target='_blank' href='https://youtu.be/dpT4GCSvVtA'>Jocko Podcast 188 w/ Dave Berke: USMC TACTICS PT.2: Every Moment is Important</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @davidRberke @echocharles<br><br>0:00:00 - Opening<br><br>0:00:43 - MCDP 1-3: Tactics<br><br>2:59:32 - Support: How to Stay on THE PATH<br><br>3:23:03 - Closing Gratitude	   3h 25m 16s 	12316	2019-08-05T22:54:51Z		en	98,224	1,013			100	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	good deal dave, usmc manual, tactics, training, Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor	0	
<a target='_blank' href='https://youtu.be/nIsgLI7yOFA'>nIsgLI7yOFA</a>	<a target='_blank' href='https://youtu.be/nIsgLI7yOFA'>Jocko Podcast 189 w/ Dave Berke:  Adaptability Is The Law That Governs Survival in War and In Life</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @davidrberke @echocharles<br><br>0:00:00 - Opening<br><br>0:04:03 - MCDP 1-3: Tactics <br><br>1:37:34 - Final thoughts and take-aways.<br><br>1:38:39 - Support: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collections/men <br>All Supplements: https://originmaine.com/nutrition/jocko-fuel/ <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:03:26 - Closing Gratitude.	   2h 5m 31s 	7531	2019-08-11T06:50:11Z		en	44,592	727			76	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, good deal dave, marines	0	
<a target='_blank' href='https://youtu.be/2Wsxxa5jh-I'>2Wsxxa5jh-I</a>	<a target='_blank' href='https://youtu.be/2Wsxxa5jh-I'>Jocko Podcast 190 w/ Dave Berke: Tolerance Can Be Your Greatest Risk. USMC Tactics Pt.4</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles <br><br>0:00:00 - Opening<br><br>0:18:03 - MCDP 1-3. Final Chapters.<br><br>2:12:52 - Final Thoughts and Take-aways.<br><br>2:13:55 - How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection... <br>All Supplements: https://originmaine.com/nutrition/joc... <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br>Jocko White Tea: http://www.jockotea.com<br><br>2:42:06 - Closing Gratitude.	   2h 44m 7s 	9847	2019-08-15T04:41:40Z		en	43,407	720			82	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, usmc, 1-3	0	
<a target='_blank' href='https://youtu.be/NqRZixSmWxI'>NqRZixSmWxI</a>	<a target='_blank' href='https://youtu.be/NqRZixSmWxI'>Jocko Podcast 191 w/ BTF Tony Eafrati: Sometimes You Just Gotta BTF Through</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @FrogmanNH162 @echocharles<br><br>0:00:00 - Opening<br><br>0:07:41 - BTF Tony Eafrati.<br><br>1:59:24 - Questions For Tony.<br><br>2:26:28 - How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collections/men <br>All Supplements: https://originmaine.com/nutrition/jocko-fuel/ <br>Origin Jeans and Clothes: https://originmaine.com/durable-goods/ <br>Origin Gis: https://originmaine.com/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko <br><br>2:52:19 - Closing Gratitude.	   2h 58m 1s 	10681	2019-08-22T05:39:30Z		en	334,580	4,480			591	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, BTF, new hampshire	0	
